Title,Price,Number of Bedrooms,Number of Bathrooms,Property Type,Floor Area (m2),BER Rating,Latitude,Longitude,Listing Views,Area,County,Features,Date of Construction,Price_Per_SQM,Postal_District,Market_Tier
"4 The Beeches Monkstown Valley Monkstown, Monkstown, Co. Dublin, A94R5X4",645000.0,3,2,Semi-D,85.0,D1,53.292694,-6.160781,5933.0,monkstown-dublin,Dublin,"Quiet cul de sac in a mature development, Short walk to the DART and swimming at Seapoint, Close to both Monkstown and Blackrock, Floor area of approximately 85sq.m. (914 sq.ft.)., Electric storage heating, Designated parking, Service charge approximately Ã¢Â‚Â¬440 per annum, Landscaped grounds maintained to an excellent standard, South facing patio rear garden",1994.0,7588.235294117647,Greater Dublin,Premium
"171 The Gate, Millpark, D22PT72, Clondalkin, Dublin 22",245000.0,2,2,Apartment,83.0,B3,53.3234837,-6.4002681,4640.0,clondalkin-dublin,Dublin,,,2951.8072289156626,Dublin 22,Affordable
"166 Belfry Hall, D24PX56, Citywest, Co. Dublin",229000.0,2,2,Apartment,66.0,C2,53.2777819,-6.4184255,3436.0,citywest-dublin,Dublin,,,3469.6969696969695,Greater Dublin,Affordable
"5 Gortmore Park, Finglas, Dublin 11",250000.0,3,1,Terrace,100.0,C2,53.3796682,-6.2998605,8268.0,finglas-dublin,Dublin,,,2500.0,Dublin 11,Affordable
"1 Castlefield Manor, Malahide, Co. Dublin, K36AH68",995000.0,4,3,Detached,158.0,C3,53.442285,-6.15601,4515.0,malahide-dublin,Dublin,"Superb location., Gas fired central heating., West facing rear garden.",,6297.46835443038,Greater Dublin,Premium
"43 Bramley Crescent, D15 VEH7, Castleknock, Dublin 15",545000.0,3,1,Semi-D,85.0,D2,53.3730323,-6.3866031,3419.0,castleknock-dublin,Dublin,,,6411.764705882353,Dublin 15,Mid-Market
"Apartment 13 , Block 1, Richmond Hall, Ballybough, Dublin 3, D03PW42",350000.0,2,2,Apartment,69.0,C1,53.364192,-6.245409,2456.0,ballybough-dublin,Dublin,"Approx. 69 sq.m., Bright and spacious first floor corner apartment, Double bedrooms with built in wardrobes, Newly painted",2006.0,5072.463768115942,Dublin 3,Affordable
"97 Saint Peter'S Road, Dublin 12, Greenhills, Dublin 12, D12H682",449950.0,3,1,Terrace,95.0,D2,53.314061,-6.329363,2768.0,greenhills-dublin,Dublin,,1955.0,4736.315789473684,Dublin 12,Mid-Market
"Apt 1, Block C, Ballymount Square, Ballymount Road, D12FT26, Walkinstown, Dublin 12",300000.0,2,2,Apartment,63.0,C3,53.3173565,-6.3354026,3398.0,walkinstown-dublin,Dublin,,,4761.9047619047615,Dublin 12,Affordable
"138 Saint James's Road, Greenhills, Greenhills, Dublin 12, D12PFN2",425000.0,3,2,Terrace,81.0,D2,53.312553,-6.335972,2723.0,greenhills-dublin,Dublin,,1963.0,5246.913580246914,Dublin 12,Mid-Market
"Apartment 158 , Block D, Castleforbes Square (with Parking Option), Dublin 1, D01NH05",415000.0,2,1,Apartment,70.0,B2,53.349425,-6.23134,3001.0,dublin-1-dublin,Dublin,,,5928.571428571428,Dublin 1,Mid-Market
"38 Lavarna Grove, Terenure, Terenure, Dublin 6, D6WR670",1250000.0,5,5,Detached,,B2,53.309731,-6.301144,6835.0,terenure-dublin,Dublin,"GFCH €"" underfloor heating throughout downstairs, Double glazed windows , Secluded gardens Side access €"" vehicular ,  Spacious accommodation throughout,  Ample off street parking €"" space for 4 cars to the front , Granny flat with separate entrance, Garage c. 3m x 5.3m , Great transport links in the area , Walking distance to Terenure village and local shops, Wide selection of primary and secondary schools in the area",1939.0,,Dublin 6,Premium
"Rossmoyne, Blackrock Road, Ballintemple, T12W8WV",850000.0,4,3,Semi-D,150.0,G,51.89663,-8.43049,12431.0,blackrock-dublin,Dublin,"Unique 4 bedroom semi-detached home on a superb site, Approx. 150 sq m / 1,615 sq ft, Beautiful mature site about 0.12 ha / 0.3 ac, Potential to extend/re-develop (subject to FPP), Walking distance of Cork City, On a bus route (202, 202a, 212), Walking distance of Marina Park &amp; Blackrock Village",1937.0,5666.666666666667,Greater Dublin,Premium
"3 Purbeck, Monkstown Road, Monkstown, Co. Dublin, A94TT68",1650000.0,4,3,Semi-D,162.0,BER_PENDING,53.293507,-6.157333,6909.0,monkstown-dublin,Dublin,"High quality Nordan windows, Miele kitchen appliances, Air to water heating system, Engineered Oak Timber floors to the ground floor, Walk in wardrobe in main bedroom, Smart mirror TV to main ensuite, Underfloor heating on the ground floor, Cold water filter tap in kitchen, Solid Oak doors throughout, Coffered ceiling light detail to ground floor",,10185.185185185184,Greater Dublin,Premium
"Apartment 37, Clifden Court, Smithfield, Dublin 7, D07AF54",365000.0,2,1,Apartment,61.0,C2,53.347083,-6.283202,4019.0,smithfield-dublin,Dublin,"River Liffey View, 2x Double Bedrooms, Central Smithfield Location, 1x Assigned Carparking Space",1993.0,5983.606557377049,Dublin 7,Affordable
"317 Galloping Green, Stillorgan Road, Blackrock, Co Dublin, A94F6E4",585000.0,3,3,Apartment,90.0,B3,53.280307,-6.190005,3262.0,galloping-green-dublin,Dublin,"Spacious three bedroom first floor apartment., Convenient location for transport links., Landscaped communal gardens., One designated car park space and ample visitor parking., Sunny balcony overlooking the gardens., Elevator access., Electric heating.",1998.0,6500.0,Greater Dublin,Mid-Market
"53 Ringsend Park, Ringsend, Dublin 4, D04XY45",350000.0,1,1,Terrace,36.0,F,53.34307,-6.21894,4498.0,ringsend-dublin,Dublin,"Kitchen/ living room, bathroom, bedroom, sitting room/ second bedroom, Electric central heating new boiler, Roof window for extra hall light, Comfortable and practical flooring, Best location near Dublin City centre, near Liffey quiet cul de sac",1915.0,9722.222222222223,Dublin 4,Affordable
"148 The Crescent, Milbrook Lawns, D24 T9XW, Tallaght, Dublin 24",245000.0,3,1,Terrace,98.0,G,53.2827111,-6.3519974,6516.0,tallaght-dublin,Dublin,,,2500.0,Dublin 24,Affordable
"3 Gazelle Lane, Tyrellstown, Tyrrelstown, Dublin 15, D15K4W8",325000.0,3,3,Semi-D,81.0,C3,53.418793,-6.387521,4081.0,tyrrelstown-dublin,Dublin,"Side - entrance, Ideal Location , 3 Bedrooms ",,4012.3456790123455,Dublin 15,Affordable
"Glen Burnie, Glen Burnie, 1 Cherrywood Road, Loughlinstown, Co. Dublin, D18Y297",775000.0,4,2,Semi-D,145.0,E2,53.24394,-6.136543,4521.0,loughlinstown-dublin,Dublin,,1929.0,5344.827586206897,Greater Dublin,Premium
"2 Boroimhe Laurels, Swords, Co. Dublin, K67X651",795000.0,5,3,Detached,192.0,B3,53.445777,-6.235343,6773.0,swords-dublin,Dublin,"Gas Central Heating, One of the largest house types in Boroimhe , Two side entrances",2001.0,4140.625,Greater Dublin,Premium
"3 Muckross Avenue, Perrystown, Dublin 12, D12A036",625000.0,5,2,Terrace,134.0,E2,53.309968,-6.320272,3595.0,perrystown-dublin,Dublin,"Wonderful, extended 5 bed family home, Most sought-after neighbourhood, Sunny south facing rear garden, Block-built garage with rear lane access, wired with electricity, Double glazing throughout, Gas fired central heating, Close to every possible local amenity, Next to Tymon Park, Ashleaf Shopping Centre and excellent schools, shops and recreation, Bus routes nearby including the 15A, 54A & 150 providing easy access to the city centre, Just a short drive to the M50 road network, connecting all major national routes.",1965.0,4664.179104477612,Dublin 12,Premium
"Apartment 16 , Block A, Saint Patricks Court, Dublin 8, D08K225",380000.0,2,1,Apartment,66.0,C2,53.333835,-6.275242,3136.0,dublin-8-dublin,Dublin,"Presented in walk in condition, PVC Double Glazing throughout, Popular location, One designated parking space, Sunny west facing balcony overlooking the coutyard",2004.0,5757.575757575758,Dublin 8,Affordable
"Apartment 166 , Beechwood Court, Stillorgan, Stillorgan, Co. Dublin, A94C654",475000.0,2,2,Apartment,75.0,C2,53.28167,-6.191912,4539.0,stillorgan-dublin,Dublin,"PARKING, NEXT TO THE N11, NEWLY REFURBISHED, M50 within easy access",,6333.333333333333,Greater Dublin,Mid-Market
"22 Forest Close, D24A52F, Kingswood, Dublin 24",525000.0,5,2,Semi-D,146.0,C3,53.3082997,-6.3618764,4266.0,kingswood-dublin,Dublin,,,3595.890410958904,Dublin 24,Mid-Market
"21 St. Marys Park, D12 K8N7, Walkinstown, Dublin 12",475000.0,3,1,Semi-D,115.0,G,53.3236438,-6.3235187,2514.0,walkinstown-dublin,Dublin,,,4130.434782608696,Dublin 12,Mid-Market
"Apt. 4, Apt. 4, 109 Townsend Street, Dublin 2, D02YT66",295000.0,1,1,Apartment,42.0,C3,53.345228,-6.248171,3083.0,dublin-2-dublin,Dublin,"Top floor apartment, Permit parking, Recently renovated, No rent cap",2000.0,7023.809523809524,Dublin 2,Affordable
"Ros Inbhear, Claremont Road, Killiney, Co. Dublin",1900000.0,0,0,Site,1.0,,53.2663645,-6.119021,2195.0,killiney-dublin,Dublin,"Supreme Development Site with Dublin Bay Sea Views, c. 1 Acre of Prime Land, Excellent Location, 5 Bedroom Detached Bungalow, Sea Views (Exposed once trees are removed), Residential Zoning Objective, Elevated House with Basement, Situated off Claremont Road & Killiney Hill, Potential to re-develop the Existing Dwelling (Subject to F.P.P.), Potential to re-develop into a Low Density Development (Subject to F.P.P.)",,,Greater Dublin,Premium
"Apartment 72, Fisherman's Wharf, Dublin 4, D04A439",349000.0,2,1,Apartment,64.0,D1,53.343911,-6.2272,5197.0,dublin-4-dublin,Dublin,,,5453.125,Dublin 4,Affordable
"71 Castle Riada Drive, Lucan, Lucan, Co. Dublin, K78XE18",395000.0,3,3,Semi-D,95.0,C2,53.345442,-6.428044,3321.0,lucan-dublin,Dublin,,,4157.894736842105,Greater Dublin,Mid-Market
"Ros Inbhear, Claremont Road, Killiney, Co. Dublin, A96K407",1900000.0,6,2,Detached,193.0,G,53.266364,-6.119026,3132.0,killiney-dublin,Dublin,"Supreme Development Site with Dublin Bay Sea Views, c. 1 Acre of Prime Land, Excellent Location, 5 Bedroom Detached Bungalow, Sea Views (Exposed once trees are removed), Residential Zoning Objective, Elevated House with Basement, Situated off Claremont Road & Killiney Hill, Potential to re-develop the Existing Dwelling (Subject to F.P.P.), Potential to re-develop into a Low Density Development (Subject to F.P.P.)",1976.0,9844.559585492229,Greater Dublin,Premium
"5 Balruddery Fields, Balrothery, Balbriggan, Co. Dublin, K32HW80",450000.0,3,2,Detached,106.0,C1,53.585314,-6.187868,4309.0,balbriggan-dublin,Dublin,"Much sought after development in the heart of Balrothery Village, Three spacious double bedrooms including one en suite, Pyrite Remediated in 2024 - Green Cert, Open-plan kitchen/dining area flooded with natural light, Cobblelock driveway with dual side access, Quiet Cul de sac location, Excellent road and rail transport, Ample car parking, Excellent primary & secondary schools, Pear garden with pergola perfect for al fresco dining",2006.0,4245.2830188679245,Greater Dublin,Mid-Market
"Apartment 7 , Rosebank Place, Clondalkin, Dublin 22, D22V967",250000.0,2,2,Apartment,70.0,D1,53.328248,-6.395361,3810.0,clondalkin-dublin,Dublin,"The property has not been rented out since 2020., Please refer to the Residential Tenancies Board (RTB) for guidance on rent fees., Annual service charge €2,546.",2004.0,3571.4285714285716,Dublin 22,Affordable
"37 Greenmount Road, Terenure, Dublin 6, D06T046",875000.0,5,4,Terrace,163.0,C2,53.310092,-6.280211,5312.0,terenure-dublin,Dublin,"GFCH, Alarm, Double glazed windows",1966.0,5368.098159509203,Dublin 6,Premium
"13 Wallace Road, Walkinstown, Dublin 12, D12E3H7",475000.0,4,2,End of Terrace,136.0,E2,53.31909,-6.326742,4382.0,walkinstown-dublin,Dublin,"Large 4/ 5 bed family home, approx. 136sqm., GFCH, Double glazed throughout, Off-street parking for several cars, Large shed to rear, wired for electricity, Close to schools, parks, shops and cafes, Premium bus routes and the M50 road network within easy access",1954.0,3492.6470588235293,Dublin 12,Mid-Market
"8 The Forge, Railway Street, Dublin 1, D01HR27",325000.0,2,2,Apartment,62.0,C2,53.353249,-6.250832,3646.0,dublin-1-dublin,Dublin,"Well sought after development, Great amenities close by, Excellently located, Large bedrooms, Close to the City Centre, Balcony off bedroom, Allocated parking",2000.0,5241.935483870968,Dublin 1,Affordable
"79 Culmore Road, Palmerstown Dublin 20 D20 PP94, Palmerstown, Dublin 20",425000.0,3,1,Terrace,93.0,D2,53.3515775,-6.36289,1854.0,palmerstown-dublin,Dublin,,,4569.89247311828,Dublin 20,Mid-Market
"20 Finnscourt, Finnstown Cloisters, Lucan, Co. Dublin, K78CR27",490000.0,3,3,Semi-D,142.0,C2,53.338662,-6.449021,5026.0,lucan-dublin,Dublin,"Converted Attic, Excellent BER, Spacious Accomodation, Off-Street Parking",1997.0,3450.7042253521126,Greater Dublin,Mid-Market
"2 Old Estuary Mill, Malahide, Co Dublin, K36PT88",1025000.0,4,4,Detached,220.0,B3,53.450863,-6.184848,6003.0,malahide-dublin,Dublin,"Three Storey Residence, Four Bedroom Detached, Small cul de sac location, Walking distance of Malahide Castle and demesne, Green 'B3' energy rating, Marble tiling and solid wood flooring, Gas fired central heating, Underfloor heating throughout ground floor and upstairs bathrooms, South facing balcony, Internal sound system",2007.0,4659.090909090909,Greater Dublin,Premium
"12 Enaville Avenue, North Strand, Dublin 3, D03XN20",225000.0,1,1,Bungalow,,E2,53.360059,-6.241713,7827.0,north-strand-dublin,Dublin,"Recently refurbished to a high standard, Excellent transport links, Close to amenities, N rent cap",,,Dublin 3,Affordable
"22 Birchdale Close, Kinsealy, Co. Dublin, K67XW65",450000.0,3,1,Semi-D,93.0,C2,53.44557,-6.195791,7134.0,kinsealy-dublin,Dublin,"3 bedroom , Annex , Semi - Detached , Green Mortgage",,4838.709677419355,Greater Dublin,Mid-Market
"7B Lorcan Crescent, Santry, Santry, Dublin 9, D09KDE4",580000.0,3,2,Detached,95.0,A3,53.392081,-6.239699,3962.0,santry-dublin,Dublin,"New build, A-Rated BER, Private driveway, Fully detached, Large open plan west facing kitchen/dining area, Utility room, Fitted kitchen, Fitted wradrobes, Excellent Transport links, Air to water system",,6105.263157894737,Dublin 9,Mid-Market
"Cullenagh, Stoney Road, Dundrum, Dublin 14, D14X0V8",2950000.0,5,5,Detached,348.0,BER_PENDING,53.289619,-6.237352,9371.0,dundrum-dublin,Dublin,,,8477.011494252874,Dublin 14,Premium
"88 Coolamber Park, Knocklyon, Dublin 16, D16K6W6",795000.0,4,2,Semi-D,142.0,C2,53.284983,-6.311996,4223.0,knocklyon-dublin,Dublin,"Gas fired central heating, Cable TV, Telephone point, Broadband, Re-plumbed, Upgrades on wiring, Insulated, Cul de sac overlooking a green area",1978.0,5598.591549295775,Dublin 16,Premium
"165 Griffith Avenue, Drumcondra, Dublin 9, D09P2H7",945000.0,4,1,Terrace,131.0,F,53.37459,-6.244539,4832.0,drumcondra-dublin,Dublin,"Beautiful period residence, Popular location on the tree lined Griffith Avenue, Many original features, Very large rear garden approx. 33m., Plenty of off street parking, Close to Drumcondra village and the city centre, Gas fired central heating",1925.0,7213.740458015267,Dublin 9,Premium
"Nirvana, Coliemore Road, Dalkey, Co. Dublin, A96DE29",2850000.0,4,2,Detached,142.0,G,53.273535,-6.093723,6807.0,dalkey-dublin,Dublin,"Elevated site with uninterrupted views over Dalkey Island, Picture double glazed windows, Tiered, richly stocked gardens, Viewing terraces, Feature high ceilings, Split level house with good proportions",1958.0,20070.422535211266,Greater Dublin,Premium
"10 Vernon Grove, Rathgar, Dublin 6, D06W069",1295000.0,4,3,Semi-D,145.0,D2,53.3152,-6.267866,5520.0,rathgar-dublin,Dublin,"Light-filled, spacious 4-bedroom semi-detached house, 88ft (approx.) private rear garden, Bright interconnecting reception rooms, 4 bedrooms - 3 of which are good doubles, Large garage, Off-street parking, Potential to enlarge existing footprint (subject to relevant planning permission), Superbly convenient location with excellent local shopping, schools, public transport and parks nearby in Rathgar, Rathmines, Dartry and Ranelagh, Alarm, GFCH",1924.0,8931.034482758621,Dublin 6,Premium
"16 Gowran Hall, Ballygihen Avenue, Sandycove, Co Dublin, A96AH29",635000.0,2,1,Apartment,67.0,C1,53.286328,-6.117798,3517.0,sandycove-dublin,Dublin,"Communal roof terrace with breathtaking panoramic coastal views, Car Parking, South facing living accommodation, Gas Fired Central Heating, Annual Service Charge €2,800 approx.",1980.0,9477.611940298508,Greater Dublin,Premium
"136 Kennelsfort Road, Palmerstown, Dublin 20, D20EK22",385000.0,3,1,Terrace,90.0,C2,53.351731,-6.377839,3157.0,palmerstown-dublin,Dublin,"Three Bedroom Mid Terrace., 30m Rear Garden with rear access, Off Street Parking., Located In a Mature Residential Area., Close To All Essential Amenities., G.F.C.H., Built 1950, 90sq.m",1950.0,4277.777777777777,Dublin 20,Affordable
"25 Carrigmore Oak, Saggart, Citywest, Co. Dublin, D24WT18",335000.0,3,3,Duplex,123.0,B3,53.283261,-6.431292,3328.0,citywest-dublin,Dublin,,2006.0,2723.5772357723577,Greater Dublin,Affordable
"12 South Hill, Sutton, Sutton, Dublin 13, D13YX47",1350000.0,4,2,Detached,275.0,D1,53.374993,-6.092454,6642.0,sutton-dublin,Dublin,,,4909.090909090909,Dublin 13,Premium
"21 Stoney Road, North Strand, Dublin 3, D03TC98",440000.0,3,1,Detached,79.0,D2,53.356839,-6.239505,4614.0,north-strand-dublin,Dublin,"Quiet neighborhood, Spacious layout, Private rear garden, Wooden floors, Easy access for local amenities, Prime location, Excellent transport links",1990.0,5569.620253164557,Dublin 3,Mid-Market
"Apartment 44 Fairview Close, Richmond Avenue, Fairview, Dublin 3, D03D5H1",375000.0,2,2,Apartment,,B3,53.363664,-6.242738,3667.0,fairview-dublin,Dublin,"Double Glazed Windows throughout, Gas Fired Central Heating, Designated Car Space & Storage Locker",2006.0,,Dublin 3,Affordable
"6 Carysfort, Árd Na Glaise, Stillorgan, Co. Dublin, A94X6P7",345000.0,0,1,Studio,37.0,A2,53.290161,-6.189465,2759.0,stillorgan-dublin,Dublin,,,9324.324324324325,Greater Dublin,Affordable
"17 The View, Robswall, Malahide, Co. Dublin, K36ED34",995000.0,4,4,End of Terrace,200.0,B3,53.444325,-6.138635,4411.0,malahide-dublin,Dublin,"B3 Energy rating, Wood panelling in all rooms and stairways, 3 Bathrooms upgraded to wet rooms with Hans Grohe & Geberit fittings. Inset illumination mirrored cabinets, 12 Zone individual heating with Honeywell touch pad remote app access, New Bosch washing machine, separate Bosch dryer, New Bosch condenser boiler with 300 litre solar ready tank, New pump system for 3 floors with dual expansion vessels, Upgraded kitchen with liebherr display wine/fridge freezer, Neff steam oven and 2 warming drawers, Landscaped garden with watering system plus LED lighting and side gated access, 2GB fibre system enabled",2003.0,4975.0,Greater Dublin,Premium
